aX,aY,aZ,gX,gY,gZ
0.020,0.954,0.176,1.404,0.916,-0.488
0.022,0.957,0.178,1.831,0.305,-0.549
0.014,0.950,0.188,1.831,-0.305,-0.671
0.009,0.942,0.191,1.587,-0.122,0.061
0.012,0.950,0.180,1.465,0.549,0.488
0.014,0.949,0.170,1.770,0.671,0.549
0.001,0.933,0.174,1.892,0.366,0.366
-0.004,0.928,0.183,1.221,0.244,0.671
-0.011,0.919,0.186,0.488,0.732,1.099
-0.011,0.921,0.179,0.000,1.282,1.587
0.010,0.939,0.157,0.366,1.404,1.831
0.021,0.938,0.154,0.183,0.427,1.160
0.012,0.946,0.172,-0.549,-0.793,0.427
0.012,0.957,0.192,-0.793,-0.977,0.488
0.022,0.961,0.187,-0.916,-0.610,0.671
0.035,0.976,0.166,-0.183,-0.916,0.671
0.029,0.976,0.155,1.038,-1.648,-0.183
0.013,0.961,0.155,1.343,-1.648,-1.038
0.006,0.950,0.171,2.136,-1.221,-1.160
0.005,0.936,0.199,2.625,-0.488,-0.854
0.003,0.931,0.206,1.709,0.549,-0.977
0.006,0.937,0.192,1.587,1.282,-1.160
0.002,0.934,0.180,1.953,1.343,-1.099
-0.001,0.938,0.176,1.404,1.404,-1.221
0.006,0.949,0.178,1.038,1.587,-1.038
0.012,0.950,0.177,0.916,1.770,-0.793
0.014,0.950,0.179,0.732,1.526,-0.610
0.016,0.960,0.181,0.854,1.282,-0.366
0.021,0.956,0.179,1.343,1.282,-0.488
0.023,0.958,0.183,1.709,0.977,-0.732
0.024,0.959,0.182,2.014,0.854,-0.916
0.024,0.954,0.177,2.197,0.671,-1.221
0.023,0.954,0.178,2.319,0.000,-1.343
0.016,0.952,0.185,2.502,-0.610,-1.404
0.015,0.946,0.190,2.563,-0.610,-1.465
0.019,0.951,0.185,2.808,-0.610,-1.526
0.008,0.943,0.182,2.686,-0.732,-1.953
0.006,0.935,0.186,2.197,-0.427,-2.075
0.008,0.927,0.191,1.099,-0.061,-2.014
0.007,0.932,0.195,0.671,0.610,-2.075
0.021,0.945,0.184,0.793,0.854,-2.136
0.021,0.953,0.178,1.648,0.671,-2.563
0.012,0.942,0.172,1.831,0.366,-3.235
0.008,0.938,0.178,1.587,0.366,-2.991

4.000,-1.862,4.000,-997.192,766.663,35.706
3.250,4.000,-0.257,-597.595,355.347,231.384
-0.721,3.278,2.235,-227.051,-123.535,233.459
0.744,1.624,-0.436,-42.114,2.869,76.843
1.679,2.288,-1.557,158.447,24.048,-104.248
0.888,1.933,-0.362,113.770,-75.134,-206.299
0.523,0.965,0.103,124.329,-78.430,-223.389
0.155,0.482,0.117,59.326,-12.573,-116.150
0.024,0.458,0.171,-1.343,46.082,73.425
-0.075,0.506,0.267,7.874,58.838,160.767
-0.253,0.821,0.200,33.508,48.218,177.551
-0.270,0.790,0.181,37.903,17.273,117.676
-0.258,0.588,0.083,37.476,-6.470,54.565
-0.259,0.612,0.058,32.532,-25.452,34.485
-0.254,0.655,0.105,19.348,-34.058,19.409
-0.182,0.699,0.184,9.277,-27.893,2.869
-0.104,0.797,0.237,5.371,-15.015,-10.620
-0.052,0.919,0.262,3.845,-4.333,-22.644
0.012,0.988,0.285,4.028,-2.686,-33.325
0.065,1.021,0.255,11.169,-6.653,-37.964
0.078,1.038,0.248,17.395,-13.489,-32.959
0.067,1.108,0.252,13.672,-15.259,-17.517
0.060,1.136,0.228,6.775,-7.812,-7.324
0.052,1.106,0.189,3.784,1.282,-6.897
0.032,1.066,0.168,3.479,6.226,-7.080
0.011,0.998,0.181,3.235,5.249,-5.127
-0.014,0.925,0.172,3.784,2.991,-1.526
-0.044,0.879,0.181,4.395,-1.343,3.906
-0.063,0.860,0.196,5.188,-5.554,7.935
-0.070,0.853,0.214,4.761,-7.568,7.202
-0.072,0.826,0.229,2.258,-7.080,2.991
-0.072,0.821,0.237,-0.854,-4.761,0.183
-0.051,0.851,0.241,-3.601,-2.625,-0.671
-0.016,0.897,0.228,-5.188,-0.061,-1.465
0.011,0.948,0.223,-5.066,2.258,-2.319
0.021,0.973,0.231,-4.028,3.479,-2.319
0.026,0.986,0.229,-2.502,4.944,-1.404
0.031,1.000,0.211,-1.099,5.676,-0.366
0.031,1.000,0.189,0.549,5.493,-0.122
0.019,0.995,0.167,2.380,3.906,-0.427
0.007,0.976,0.170,3.723,1.953,-0.549
-0.008,0.957,0.177,4.211,0.916,0.000
-0.013,0.946,0.183,4.150,1.038,0.977
-0.010,0.935,0.183,3.174,1.343,1.587
-0.005,0.931,0.178,2.319,1.099,1.465
-0.010,0.923,0.181,1.221,0.122,1.160
-0.016,0.911,0.188,-0.305,-0.671,1.099
-0.014,0.915,0.191,-0.732,-0.916,1.526
0.003,0.936,0.187,-0.549,-1.038,1.648
0.007,0.946,0.194,-0.244,-1.648,1.038
0.009,0.949,0.206,0.732,-1.953,0.793
0.005,0.950,0.215,1.587,-1.465,0.732
-0.001,0.945,0.220,2.075,-0.793,0.549
-0.003,0.954,0.205,2.258,-0.122,0.244
0.018,0.965,0.181,2.991,0.000,-0.549
0.001,0.957,0.189,3.174,-1.343,-1.404
-0.009,0.951,0.205,3.113,-2.136,-1.465
-0.014,0.937,0.218,3.357,-1.770,-1.038
-0.027,0.927,0.223,3.296,-0.916,-0.732
-0.037,0.917,0.222,3.479,-0.183,-0.854
-0.035,0.920,0.194,3.784,0.610,-0.854
-0.019,0.930,0.175,3.601,0.610,-0.793
-0.011,0.937,0.178,2.380,-0.183,-1.099
-0.010,0.938,0.195,1.038,-1.221,-0.916
-0.013,0.940,0.209,0.366,-1.770,-0.305
-0.020,0.939,0.219,0.183,-1.404,0.244
-0.003,0.960,0.197,1.160,-0.488,0.549
0.013,0.963,0.174,2.502,-0.488,0.183
0.000,0.960,0.184,3.113,-1.465,-0.610
-0.005,0.952,0.204,3.601,-2.014,-0.488
-0.005,0.946,0.215,3.906,-1.648,-0.061
-0.009,0.940,0.214,3.540,-0.977,0.122
-0.012,0.937,0.204,3.235,-0.366,0.061
-0.020,0.930,0.203,3.113,-0.061,0.000
-0.027,0.924,0.200,3.540,-0.122,-0.183
-0.019,0.928,0.197,3.845,0.000,-0.183
-0.009,0.930,0.201,3.357,0.061,-0.488
-0.022,0.926,0.212,1.709,-0.488,-0.732
-0.019,0.932,0.215,0.549,-0.305,-0.183
-0.023,0.928,0.216,0.610,-0.061,0.305
-0.031,0.921,0.216,0.854,0.610,0.488
-0.019,0.937,0.204,1.099,1.648,0.488
0.002,0.955,0.190,1.282,2.075,-0.061
0.003,0.955,0.190,1.343,1.465,-0.977
-0.004,0.953,0.204,0.916,0.916,-1.282
-0.003,0.947,0.212,0.610,0.793,-0.854
-0.004,0.945,0.218,0.244,0.977,-0.183
0.002,0.952,0.210,0.793,1.099,0.000
0.006,0.955,0.204,1.831,0.793,-0.305
0.000,0.949,0.210,2.686,0.366,-1.160
-0.005,0.943,0.211,2.991,0.488,-1.465
0.000,0.956,0.203,3.357,0.610,-1.526
0.004,0.949,0.197,3.479,0.610,-1.648
-0.005,0.942,0.204,2.808,0.122,-1.648
-0.014,0.932,0.216,2.441,-0.305,-1.221
-0.018,0.928,0.221,2.625,-0.061,-0.916
-0.011,0.933,0.208,2.563,0.183,-0.977
-0.006,0.935,0.201,2.625,-0.061,-1.343
-0.013,0.929,0.204,2.075,-0.488,-1.648
-0.018,0.926,0.218,1.587,-0.488,-1.404
-0.019,0.920,0.225,1.282,-0.549,-0.916
-0.024,0.919,0.227,0.793,-0.061,-0.488
-0.021,0.927,0.221,0.366,0.427,-0.244
0.001,0.949,0.194,1.038,0.488,-0.488
0.004,0.958,0.185,1.404,-0.671,-1.221
0.012,0.958,0.205,1.282,-1.648,-1.648
-0.035,0.943,0.232,0.061,-2.686,-1.404
0.023,0.928,0.202,-1.892,-2.380,0.061
-0.010,0.934,0.248,1.587,-1.160,0.610
-0.014,0.940,0.216,1.831,-1.526,0.305
0.010,0.938,0.205,2.258,-0.793,-0.549
-0.002,0.937,0.206,2.502,-0.549,-0.977
-0.014,0.928,0.216,1.648,-0.488,-1.099
-0.014,0.918,0.221,0.916,-0.305,-0.732
-0.023,0.914,0.228,-0.061,0.427,0.000
-0.019,0.920,0.226,-0.793,1.343,0.366
0.008,0.950,0.205,-0.366,1.892,0.000
0.008,0.958,0.193,0.549,1.282,-1.038
0.000,0.957,0.197,0.427,0.183,-1.587

3.962,3.307,3.261,-494.385,239.929,13.367
-0.239,2.854,0.714,-252.014,-44.922,98.267
-0.659,1.594,0.534,-116.760,-110.840,25.024
0.781,0.928,-0.357,14.465,-31.311,-34.180
0.766,0.998,-0.841,14.832,24.170,-19.470
0.342,1.150,-0.625,-16.174,18.738,14.771
0.267,1.413,-0.304,17.334,6.592,28.564
0.208,1.178,0.087,40.833,3.784,-1.038
0.119,1.063,0.168,63.171,3.540,-33.020
0.064,0.845,0.387,77.881,-7.996,-34.363
-0.095,0.812,0.311,51.636,-5.798,-2.136
-0.122,0.710,0.151,29.663,-0.793,13.184
-0.132,0.692,0.060,18.188,-6.836,16.113
-0.116,0.749,0.053,9.888,-14.526,13.245
-0.078,0.781,0.090,1.221,-16.785,12.390
-0.041,0.843,0.127,-4.333,-17.273,13.062
-0.016,0.883,0.168,-8.728,-17.944,9.338
-0.003,0.937,0.194,-10.742,-15.686,6.104
0.012,0.990,0.210,-8.728,-11.414,5.310
0.054,1.024,0.202,-5.127,-7.141,4.028
0.076,1.049,0.181,-1.648,-3.906,2.930
0.080,1.053,0.158,2.136,-2.014,2.136
0.071,1.042,0.145,6.470,-1.221,1.465
0.066,1.031,0.128,10.376,-0.916,0.732
0.056,1.002,0.126,13.672,-1.282,-0.549
0.031,0.974,0.133,14.954,-1.465,-1.648
0.018,0.944,0.139,15.076,-1.587,-1.770
-0.002,0.910,0.155,14.709,-1.953,-1.709
-0.008,0.898,0.157,12.512,-1.221,-0.916
-0.008,0.894,0.165,9.888,-0.244,-0.732
-0.009,0.901,0.174,8.179,0.427,-0.916
0.008,0.923,0.170,6.470,1.709,-1.343
0.020,0.939,0.171,5.920,2.747,-2.136
0.020,0.953,0.177,5.676,3.784,-2.197
0.026,0.961,0.177,5.493,5.432,-1.526
0.025,0.960,0.173,5.554,6.958,-0.671
0.041,0.981,0.144,5.371,7.935,0.061
0.048,0.982,0.117,5.432,7.141,-0.061
0.029,0.983,0.115,5.188,5.310,-0.183
0.024,0.968,0.129,4.089,3.967,0.427
0.013,0.946,0.148,2.747,3.357,1.282
0.001,0.933,0.156,1.831,2.808,1.587
0.023,0.948,0.134,1.282,2.014,1.770
0.040,0.952,0.124,1.343,0.671,1.282
0.034,0.957,0.134,0.610,-0.916,0.427
0.031,0.950,0.156,-0.244,-1.343,0.488
0.022,0.940,0.173,-0.488,-1.465,1.099
0.022,0.940,0.174,-0.244,-0.916,1.465
0.040,0.956,0.158,0.427,-0.305,1.099
0.049,0.972,0.145,1.709,-0.916,0.000
0.043,0.974,0.150,2.686,-2.075,-0.916
0.031,0.962,0.158,3.174,-2.197,-0.854
0.018,0.951,0.175,2.930,-1.343,-0.122
0.003,0.944,0.178,3.052,-0.549,0.427
0.005,0.945,0.149,2.686,-0.305,0.183
0.022,0.955,0.131,3.174,-1.160,-0.366
0.015,0.949,0.147,2.991,-2.686,-0.854
0.009,0.942,0.164,2.136,-3.601,-0.610
0.005,0.935,0.172,1.343,-3.906,0.244
-0.002,0.928,0.167,0.427,-3.296,0.916
0.020,0.958,0.137,-0.061,-2.502,0.854
0.052,0.975,0.116,0.610,-2.686,-0.366
0.040,0.980,0.125,1.404,-3.479,-1.648
0.031,0.977,0.153,1.404,-3.174,-1.465
0.024,0.960,0.172,2.075,-2.380,-0.671
0.011,0.938,0.179,2.747,-1.648,0.000
0.002,0.928,0.173,3.052,-0.977,0.122
0.005,0.930,0.159,3.052,-0.427,-0.305
0.027,0.950,0.138,2.869,-0.488,-0.977
0.028,0.958,0.138,2.563,-1.343,-1.465
0.012,0.961,0.146,2.258,-2.197,-1.343
0.014,0.958,0.152,1.892,-2.075,-0.610
0.014,0.961,0.156,1.465,-1.221,0.000
0.013,0.957,0.161,1.587,-0.427,0.305
0.013,0.949,0.158,2.136,-0.244,0.244
0.014,0.947,0.154,2.380,-0.183,-0.122
0.014,0.940,0.148,2.380,-0.122,-0.244
0.009,0.938,0.148,2.014,-0.244,-0.122
0.015,0.944,0.155,1.648,-0.244,0.305
0.011,0.938,0.165,1.099,-0.183,0.610
0.012,0.944,0.164,0.854,0.244,0.732
0.030,0.956,0.151,0.854,0.427,0.427
0.033,0.963,0.143,1.099,-0.122,-0.366
0.029,0.965,0.144,1.282,-0.732,-0.793
0.024,0.956,0.151,1.648,-1.343,-0.427
0.015,0.948,0.162,1.709,-1.343,-0.061
0.014,0.946,0.166,2.197,-0.793,0.244
0.025,0.947,0.161,2.930,-0.549,0.061
0.018,0.946,0.150,3.052,-0.793,-0.488
0.019,0.948,0.148,3.296,-1.160,-0.793
0.023,0.953,0.161,3.235,-1.282,-1.160
0.026,0.959,0.166,2.869,-1.221,-1.404
0.028,0.965,0.166,3.357,-1.343,-1.465
0.026,0.961,0.166,3.967,-1.160,-1.892
0.023,0.958,0.165,4.272,-0.977,-2.075
0.021,0.947,0.166,3.845,-0.977,-1.770
0.009,0.939,0.169,3.296,-1.160,-1.343
0.013,0.937,0.168,2.747,-1.038,-0.916
0.013,0.938,0.167,2.197,-1.282,-0.610
0.009,0.938,0.167,1.465,-1.587,-0.671
0.013,0.942,0.167,1.038,-1.770,-0.549
0.012,0.941,0.173,0.793,-1.831,-0.427
0.013,0.942,0.176,0.793,-1.526,-0.366
0.016,0.944,0.176,0.793,-1.099,-0.122
0.019,0.942,0.167,0.366,-1.038,-0.061
0.016,0.944,0.167,0.183,-1.343,0.122
0.021,0.950,0.167,0.061,-1.221,0.244
0.032,0.959,0.167,0.122,-1.099,0.183
0.036,0.964,0.166,0.671,-1.465,-0.061
0.026,0.958,0.169,1.526,-1.648,-0.183
0.021,0.956,0.166,1.709,-1.282,0.183
0.022,0.950,0.164,1.770,-1.160,0.427
0.018,0.943,0.168,1.831,-1.282,0.549
0.012,0.931,0.173,1.526,-1.343,0.549
0.011,0.934,0.172,1.099,-1.038,0.732
0.023,0.944,0.162,0.916,-1.099,0.549
0.016,0.950,0.163,0.854,-1.343,0.061
0.014,0.951,0.164,0.366,-1.160,0.000
0.016,0.948,0.167,0.122,-0.610,0.244

4.000,-1.363,4.000,-400.513,367.187,-25.330
2.310,3.993,1.483,-474.854,75.928,73.669
-1.292,2.550,1.090,-269.714,-67.444,169.678
0.405,2.005,-0.135,-75.073,-25.879,77.087
1.376,1.659,-0.825,45.105,18.005,-66.467
0.884,1.373,-0.707,67.810,16.113,-139.709
0.388,1.165,-0.297,-0.061,8.606,-95.642
0.384,1.241,-0.506,7.141,26.733,8.850
0.269,1.153,0.069,48.828,-0.122,39.246
-0.060,0.783,0.406,86.304,-22.644,19.287
-0.160,0.544,0.273,87.219,-6.042,-3.784
-0.161,0.537,0.248,68.420,-1.038,-2.563
-0.162,0.616,0.105,23.743,2.686,15.625
-0.120,0.701,0.038,2.747,-2.380,22.034
-0.061,0.771,0.054,-5.005,-15.198,16.052
-0.022,0.816,0.109,-9.094,-24.841,9.399
-0.003,0.888,0.172,-13.672,-25.024,8.484
0.025,0.990,0.208,-13.794,-17.883,7.812
0.063,1.060,0.216,-8.301,-8.606,3.845
0.102,1.072,0.187,-1.465,-0.854,-2.136
0.111,1.064,0.138,5.737,3.113,-4.211
0.105,1.057,0.114,11.536,2.625,-3.906
0.087,1.046,0.109,15.076,0.427,-2.136
0.069,1.010,0.118,17.944,-2.075,-1.038
0.047,0.965,0.127,20.569,-3.784,-0.671
0.027,0.931,0.128,22.827,-4.639,-0.671
0.014,0.894,0.122,24.414,-4.944,0.061
0.002,0.891,0.125,21.790,-4.639,1.404
-0.003,0.876,0.142,15.503,-4.456,1.221
-0.007,0.875,0.159,10.315,-4.822,0.244
-0.001,0.887,0.173,6.226,-4.883,-0.732
0.009,0.904,0.178,3.296,-4.333,-1.587
0.026,0.933,0.177,1.465,-2.991,-2.380
0.042,0.961,0.179,0.977,-1.404,-3.296
0.049,0.981,0.175,1.587,0.244,-3.906
0.062,0.992,0.166,3.052,1.770,-3.967
0.057,0.994,0.158,4.822,2.319,-3.906
0.061,0.997,0.139,5.859,2.319,-3.845
0.045,0.986,0.134,6.592,1.465,-3.601
0.027,0.968,0.132,6.470,0.732,-3.113
0.017,0.955,0.130,4.517,0.671,-2.075
0.012,0.940,0.124,2.380,0.427,-1.038
0.008,0.930,0.130,0.732,-0.122,-0.427
0.012,0.926,0.136,-1.099,-0.488,0.000
0.019,0.932,0.141,-2.075,-0.671,0.000
0.027,0.941,0.147,-2.136,-1.160,-0.305
0.031,0.946,0.154,-1.404,-1.404,-0.488
0.037,0.952,0.154,-0.549,-1.099,-0.427
0.049,0.965,0.153,0.854,-0.488,-0.488
0.043,0.965,0.157,2.502,-0.305,-0.305
0.037,0.960,0.156,3.235,0.305,-0.244
0.038,0.958,0.154,3.601,0.732,-0.244
0.028,0.950,0.155,3.906,0.671,-0.549
0.027,0.950,0.152,4.272,0.671,-0.916
0.026,0.950,0.156,4.822,0.671,-1.282
0.017,0.945,0.160,4.761,0.732,-1.404
0.021,0.947,0.160,4.883,1.282,-1.099
0.037,0.963,0.145,4.639,1.648,-0.977
0.042,0.967,0.139,4.700,0.916,-1.221
0.031,0.964,0.142,4.150,-0.122,-1.343
0.038,0.965,0.145,3.967,-0.488,-1.221
0.039,0.963,0.147,3.662,-0.488,-1.099
0.030,0.955,0.145,3.174,-0.671,-1.038
0.022,0.944,0.146,2.808,-0.793,-1.099
0.021,0.945,0.153,2.686,-1.160,-0.854
0.023,0.941,0.156,2.747,-0.671,-0.488
0.021,0.939,0.156,2.869,-0.427,-0.305
0.034,0.951,0.147,2.625,-0.305,-0.427
0.035,0.951,0.146,2.930,-0.610,-0.854
0.028,0.953,0.150,3.052,-0.977,-0.916
0.020,0.946,0.159,3.113,-0.854,-0.549
0.009,0.932,0.165,2.686,-0.427,-0.244
0.013,0.933,0.163,2.014,0.061,0.183
0.025,0.944,0.149,1.221,0.610,0.122
0.038,0.955,0.149,0.732,0.671,-0.305
0.032,0.962,0.153,0.916,0.183,-0.732
0.026,0.961,0.158,1.282,0.122,-0.427
0.026,0.956,0.161,1.709,0.488,0.061
0.028,0.953,0.170,2.014,0.732,0.549
0.041,0.958,0.165,2.380,0.549,0.488
0.047,0.967,0.149,2.808,-0.183,0.000
0.047,0.962,0.142,3.235,-1.282,-0.732
0.030,0.953,0.143,2.563,-2.319,-1.099
0.020,0.942,0.154,2.258,-2.502,-0.671
0.015,0.932,0.165,1.892,-1.221,-0.122
0.021,0.934,0.165,1.526,-0.122,0.122
0.026,0.940,0.161,1.526,0.305,-0.122
0.017,0.938,0.167,1.587,0.427,-0.610
0.019,0.939,0.171,1.465,0.977,-0.549
0.025,0.942,0.171,1.160,1.648,-0.305
0.030,0.947,0.157,1.038,1.892,-0.244
0.036,0.952,0.153,0.732,1.648,-0.427
0.044,0.966,0.148,0.732,1.343,-0.366
0.046,0.967,0.152,1.038,0.977,-0.061
0.034,0.960,0.165,1.099,0.549,0.244
0.024,0.948,0.173,1.221,0.549,0.549
0.021,0.942,0.168,1.526,1.038,0.732
0.024,0.939,0.161,1.648,1.038,0.427
0.019,0.938,0.162,1.953,0.916,-0.061
0.021,0.938,0.162,1.831,1.038,-0.244
0.019,0.941,0.169,1.892,1.343,-0.183
0.021,0.940,0.172,1.587,1.953,0.061
0.022,0.947,0.171,1.892,2.197,0.183
0.045,0.963,0.157,2.380,2.197,-0.122
0.053,0.973,0.157,3.235,1.892,-0.610
0.057,0.980,0.162,4.211,1.587,-1.282
0.053,0.974,0.166,5.493,1.526,-1.526
0.040,0.961,0.163,6.348,1.404,-1.465
0.046,0.951,0.150,6.531,1.221,-1.404
0.040,0.938,0.153,5.676,0.366,-1.587
0.029,0.932,0.163,4.395,-0.488,-1.648
0.024,0.930,0.174,3.296,-0.793,-1.465
0.022,0.928,0.179,2.869,-0.610,-1.404
0.031,0.936,0.178,2.747,-0.244,-1.465
0.040,0.945,0.171,2.441,0.183,-1.709
0.041,0.951,0.169,2.075,0.122,-2.136
0.042,0.954,0.170,1.953,-0.061,-2.319
0.045,0.960,0.169,1.953,0.061,-2.441
0.045,0.959,0.172,2.502,0.000,-2.319

4.000,3.463,3.919,-609.863,329.956,1.404
0.248,3.559,0.797,-272.705,2.441,135.376
-0.836,1.855,0.237,-177.612,-26.733,77.881
1.049,1.720,-0.750,50.659,-7.751,-45.105
1.410,1.398,-0.880,81.909,-12.268,-150.146
0.842,1.227,-0.523,30.762,-4.883,-111.633
0.302,1.408,-0.181,-31.494,16.602,4.761
0.191,1.260,-0.178,12.817,34.485,51.514
0.060,0.992,0.229,52.795,-0.671,27.344
-0.099,0.712,0.318,67.627,-14.771,-11.841
-0.175,0.606,0.138,63.293,-2.197,-13.794
-0.188,0.584,0.033,53.223,-3.662,-4.456
-0.143,0.619,-0.028,48.035,-15.137,1.648
-0.104,0.657,0.075,44.250,-30.273,4.211
-0.112,0.731,0.108,22.888,-29.907,11.414
-0.067,0.805,0.141,-5.249,-18.433,11.841
-0.007,0.871,0.174,-18.555,-9.521,5.859
0.018,0.943,0.182,-17.456,-4.639,1.404
0.046,0.992,0.173,-11.292,-0.549,-1.526
0.090,1.037,0.128,-5.432,3.052,-2.563
0.100,1.059,0.097,0.793,3.357,-2.197
0.113,1.109,0.081,9.949,0.977,-0.305
0.095,1.092,0.095,18.127,-1.831,0.854
0.074,1.063,0.107,23.071,-2.625,2.380
0.063,1.030,0.101,26.001,-2.319,3.967
0.049,1.008,0.082,27.039,-1.709,6.104
-0.003,0.961,0.089,26.733,-2.136,6.165
-0.023,0.924,0.105,23.376,-0.977,3.540
-0.026,0.876,0.131,17.578,1.465,1.221
-0.030,0.848,0.153,12.878,3.601,1.831
-0.032,0.826,0.168,8.545,5.554,4.028
-0.033,0.840,0.175,6.653,6.226,7.324
0.031,0.887,0.121,1.648,7.507,8.057
0.067,0.979,0.105,-2.075,7.202,5.493
0.070,0.987,0.115,-4.089,7.141,-1.709
0.074,0.998,0.131,-2.319,8.362,-4.089
0.075,1.002,0.145,0.488,9.094,-2.869
0.071,1.002,0.154,3.418,10.498,-0.793
0.076,1.005,0.140,6.165,11.902,0.061
0.106,1.027,0.091,8.911,11.292,-0.793
0.106,1.032,0.059,10.742,7.568,-2.991
0.078,1.015,0.068,11.475,3.296,-4.639
0.052,0.986,0.106,11.841,1.221,-4.700
0.034,0.952,0.137,12.207,1.282,-2.808
0.028,0.927,0.154,12.146,2.197,-0.366
0.038,0.925,0.148,12.146,2.930,0.549
0.052,0.928,0.133,12.085,2.808,0.183
0.049,0.930,0.126,11.841,1.526,-0.732
0.033,0.916,0.130,11.169,0.122,-1.404
0.031,0.914,0.134,9.460,0.427,-0.854
0.045,0.932,0.141,7.019,1.587,-0.427
0.072,0.972,0.148,5.615,2.319,-0.977
0.069,0.974,0.149,6.531,1.648,-1.709
0.064,0.967,0.150,6.897,1.038,-2.075
0.061,0.963,0.153,7.751,0.305,-2.014
0.050,0.947,0.158,8.179,0.000,-2.075
0.044,0.943,0.156,7.507,-0.122,-2.258
0.042,0.936,0.157,6.958,-0.305,-2.319
0.037,0.929,0.156,6.592,-0.305,-2.136
0.033,0.930,0.153,5.920,0.000,-2.014
0.044,0.936,0.148,5.310,0.366,-1.709
0.044,0.938,0.152,4.883,0.488,-1.709
0.035,0.936,0.156,3.845,0.427,-1.343
0.048,0.944,0.149,3.052,0.122,-0.671
0.052,0.946,0.146,2.686,-0.244,-0.366
0.048,0.949,0.149,1.709,-0.427,-0.366
0.053,0.956,0.147,1.221,-0.305,-0.183
0.054,0.955,0.151,1.526,-0.427,-0.305
0.050,0.952,0.157,2.014,-0.671,-0.244
0.043,0.943,0.161,2.258,-0.488,-0.183
0.042,0.947,0.163,2.441,0.061,-0.122
0.050,0.954,0.160,2.869,0.732,-0.244
0.054,0.954,0.163,3.235,0.854,-0.671
0.047,0.953,0.168,3.357,0.793,-0.916
0.047,0.956,0.165,3.662,0.854,-0.793
0.042,0.947,0.160,3.906,0.732,-0.549
0.037,0.943,0.162,3.296,0.549,-0.305
0.040,0.946,0.161,2.747,0.977,-0.244
0.047,0.949,0.159,2.441,1.404,-0.244
0.045,0.946,0.160,1.953,1.404,-0.427
0.049,0.953,0.155,1.526,1.343,-0.488
0.058,0.961,0.151,1.831,0.977,-0.244
0.062,0.959,0.152,2.258,0.305,-0.122
0.059,0.960,0.158,2.380,-0.366,0.061
0.069,0.961,0.154,2.930,-0.549,0.305
0.060,0.950,0.166,3.967,-0.610,0.122
0.049,0.940,0.172,3.723,-0.549,0.000
0.054,0.941,0.167,3.479,0.366,0.427
0.063,0.943,0.163,3.418,0.854,0.366
0.050,0.936,0.164,3.601,0.671,-0.061
0.047,0.937,0.162,3.723,0.610,-0.122
0.051,0.935,0.160,3.357,0.549,-0.183
0.042,0.934,0.168,2.930,0.305,-0.061
0.041,0.935,0.170,2.380,0.488,0.061
0.046,0.936,0.169,1.831,1.038,0.061
0.052,0.945,0.160,0.977,1.282,-0.244
0.057,0.950,0.158,1.282,0.854,-0.427
0.051,0.954,0.167,1.648,0.122,-0.610
0.058,0.958,0.165,1.648,0.244,-0.488
0.058,0.953,0.165,2.136,0.305,-0.427
0.054,0.955,0.163,2.380,0.305,-0.366
0.058,0.950,0.164,2.563,0.244,-0.549
0.049,0.944,0.165,2.686,-0.183,-0.488
0.046,0.941,0.165,2.319,-0.183,-0.488
0.045,0.935,0.164,1.831,-0.183,-0.488
0.044,0.935,0.167,1.221,-0.305,-0.427
0.047,0.938,0.168,0.854,-0.244,-0.305
0.048,0.938,0.171,0.610,-0.244,-0.488
0.049,0.943,0.167,0.183,0.183,-0.244
0.052,0.945,0.162,-0.183,0.366,-0.061
0.053,0.945,0.162,0.000,0.244,-0.061
0.055,0.949,0.160,-0.244,0.305,-0.061
0.053,0.945,0.163,-0.183,0.244,-0.122
0.048,0.946,0.167,-0.244,-0.061,-0.183
0.056,0.949,0.164,-0.244,0.183,-0.061
0.060,0.953,0.162,0.000,0.366,-0.183
0.061,0.954,0.163,0.183,0.061,-0.183
0.058,0.950,0.165,0.671,0.000,-0.366
0.055,0.948,0.163,0.732,-0.244,-0.427

4.000,3.795,2.948,-763.672,498.474,66.284
1.234,3.937,1.546,-426.270,-53.528,159.424
-0.584,1.822,0.686,-75.134,-204.895,75.806
0.576,1.382,-0.501,129.883,-110.901,-13.489
0.955,0.350,-0.814,137.329,-66.956,-118.958
0.492,1.083,-0.536,8.911,-14.160,-48.767
0.396,1.437,-0.220,-24.231,49.133,70.801
0.361,1.482,0.086,5.005,61.829,99.548
0.143,1.160,0.381,28.931,23.743,48.035
-0.058,0.911,0.364,52.368,2.197,-6.775
-0.109,0.565,0.377,71.533,-4.822,-20.935
-0.161,0.594,0.156,38.757,-2.319,10.620
-0.167,0.618,0.059,16.968,-3.906,26.001
-0.167,0.692,0.045,7.263,-11.230,21.545
-0.114,0.722,0.094,0.061,-17.761,9.705
-0.076,0.750,0.159,-9.705,-19.470,8.789
-0.094,0.868,0.225,-16.296,-18.127,12.756
-0.068,0.932,0.264,-17.822,-12.390,8.301
-0.006,0.976,0.263,-17.822,-5.432,2.686
0.046,1.020,0.232,-16.113,-0.610,-0.916
0.077,1.064,0.186,-12.756,1.099,-3.174
0.091,1.088,0.152,-7.935,0.610,-4.272
0.086,1.099,0.137,-2.625,-0.793,-4.822
0.061,1.075,0.131,2.441,-2.258,-5.127
0.029,1.032,0.128,7.019,-2.808,-4.639
