aX,aY,aZ,gX,gY,gZ
-0.208,0.901,-0.274,3.418,7.507,1.709
-0.206,0.906,-0.265,5.920,5.615,0.977
-0.208,0.902,-0.264,9.216,3.906,0.671
-0.213,0.894,-0.269,11.963,2.808,0.488
-0.212,0.883,-0.273,12.817,2.380,0.366
-0.206,0.878,-0.280,11.536,2.502,0.427
-0.204,0.864,-0.291,8.118,2.625,0.549
-0.200,0.878,-0.297,3.479,2.502,0.244
-0.197,0.889,-0.296,-0.732,2.075,-0.122
-0.194,0.892,-0.295,-2.747,2.380,-0.244
-0.186,0.893,-0.294,-2.930,2.502,0.000
-0.188,0.887,-0.294,-1.953,2.258,0.305
-0.200,0.897,-0.290,-0.610,1.709,0.488
-0.205,0.897,-0.288,0.549,1.587,0.000
-0.202,0.898,-0.288,1.770,2.258,-0.977
-0.195,0.901,-0.284,2.319,3.357,-1.587
-0.193,0.902,-0.275,2.625,4.028,-1.892
-0.190,0.905,-0.265,2.380,3.906,-2.136
-0.185,0.914,-0.260,1.953,2.930,-2.014
-0.183,0.912,-0.259,2.136,1.587,-1.709
-0.185,0.914,-0.258,2.625,-0.183,-1.282
-0.190,0.923,-0.260,2.258,-1.404,-0.732

2.686,-0.172,0.481,-133.850,96.924,-340.027
3.500,0.276,0.514,-147.583,71.045,-317.200
3.937,0.984,0.389,-132.141,29.968,-292.664
3.990,2.022,0.305,-65.613,-8.911,-277.893
3.704,3.149,0.258,40.833,-29.480,-281.311
2.971,3.726,0.046,174.194,-41.321,-291.809
2.302,3.222,-0.834,247.864,-68.848,-298.157
1.798,3.803,-1.301,250.916,-149.841,-229.187
0.585,2.525,-1.667,212.097,-199.097,-129.456
-0.221,1.817,-2.124,49.683,-183.594,17.578
-0.368,2.204,-2.163,-203.674,-136.475,187.927
-0.522,2.221,-1.607,-413.635,-57.251,264.954
-0.365,1.750,-1.161,-488.342,41.626,247.253
-0.112,1.303,-0.778,-412.170,100.159,192.444
-0.084,0.867,-0.512,-240.845,126.831,119.263
-0.048,0.454,-0.407,-56.152,132.446,47.974
0.023,0.259,-0.173,94.055,108.704,4.944
-0.145,0.402,0.199,190.369,75.378,-15.320
-0.167,0.402,0.378,237.183,60.974,-38.452
-0.090,0.338,0.503,248.352,54.321,-56.213
-0.038,0.428,0.531,220.886,46.448,-64.453
0.052,0.507,0.424,158.142,33.386,-68.298
0.060,0.728,0.267,78.735,11.353,-66.406
0.013,1.013,0.092,7.385,-10.376,-56.458
0.012,1.164,-0.103,-44.739,-27.100,-43.213
-0.010,1.193,-0.289,-78.979,-40.833,-25.635
-0.071,1.219,-0.445,-96.069,-49.805,-3.723
-0.134,1.245,-0.532,-93.384,-49.011,16.418
-0.175,1.220,-0.551,-72.144,-37.292,28.625
-0.201,1.137,-0.534,-40.527,-20.203,31.982
-0.196,1.010,-0.478,-11.475,-2.197,27.283
-0.188,0.913,-0.385,11.841,13.428,19.226
-0.174,0.869,-0.286,28.564,25.330,10.681
-0.169,0.863,-0.209,39.734,30.945,2.686
-0.155,0.905,-0.150,46.204,31.006,-3.967
-0.137,0.912,-0.118,48.340,27.405,-9.277
-0.141,0.912,-0.102,44.861,20.081,-11.475
-0.133,0.927,-0.103,34.790,11.841,-9.583
-0.145,0.934,-0.110,20.813,4.272,-5.249
-0.152,0.952,-0.134,4.761,-1.526,-0.488
-0.166,0.953,-0.178,-10.132,-5.310,4.395
-0.165,0.935,-0.225,-21.484,-7.141,8.179
-0.169,0.926,-0.256,-29.541,-8.118,10.986
-0.179,0.918,-0.283,-32.898,-8.911,12.268
-0.190,0.923,-0.309,-30.640,-8.179,11.047
-0.199,0.929,-0.326,-23.499,-7.080,7.385
-0.203,0.930,-0.334,-13.672,-5.249,2.319
-0.203,0.925,-0.322,-4.089,-2.686,-2.625
-0.193,0.926,-0.302,1.770,0.427,-5.859
-0.175,0.927,-0.291,3.235,3.296,-8.118
-0.161,0.927,-0.286,2.625,5.432,-8.789
-0.146,0.933,-0.266,1.709,6.287,-7.202
-0.139,0.927,-0.264,-1.282,4.761,-3.967
-0.145,0.902,-0.278,-5.859,1.648,-0.061
-0.151,0.866,-0.288,-11.230,-0.427,3.540
-0.169,0.862,-0.297,-18.799,-0.671,6.165
-0.171,0.879,-0.303,-25.330,0.977,7.996
-0.172,0.897,-0.302,-27.832,3.235,8.545
-0.176,0.894,-0.294,-26.184,5.005,8.240
-0.191,0.899,-0.283,-22.095,6.042,7.446
-0.191,0.901,-0.271,-15.686,6.470,5.676
-0.183,0.900,-0.266,-8.057,6.653,2.075
-0.178,0.913,-0.256,-0.854,7.202,-1.465
-0.165,0.931,-0.240,5.005,7.812,-3.113
-0.157,0.936,-0.232,10.132,6.531,-2.258
-0.145,0.947,-0.238,13.245,3.113,-0.305
-0.148,0.931,-0.253,14.221,-0.854,0.427
-0.160,0.917,-0.279,12.024,-3.601,-0.366
-0.175,0.905,-0.294,6.409,-5.127,-1.770
-0.184,0.949,-0.307,-0.183,-3.357,-1.892
-0.185,0.968,-0.327,-4.272,-0.061,-0.427
-0.181,0.977,-0.334,-5.615,3.174,1.282
-0.177,0.978,-0.334,-5.859,4.333,2.441
-0.184,0.982,-0.328,-5.371,4.333,2.197
-0.179,0.972,-0.325,-3.662,4.395,1.099
-0.177,0.956,-0.320,-0.610,4.395,-0.061
-0.184,0.961,-0.312,2.747,4.028,0.122
-0.192,0.963,-0.306,6.653,4.028,1.526
-0.191,0.947,-0.306,11.597,5.005,2.380
-0.189,0.925,-0.307,15.503,5.066,2.563
-0.195,0.915,-0.304,16.113,4.883,2.930
-0.196,0.916,-0.297,13.306,5.249,3.662
-0.196,0.915,-0.292,9.155,5.981,3.906
-0.193,0.915,-0.291,5.371,6.958,3.784
-0.186,0.921,-0.294,2.930,7.690,4.089
-0.183,0.920,-0.295,1.831,7.629,4.456
-0.180,0.920,-0.295,1.221,7.446,4.639
-0.191,0.918,-0.299,0.488,7.202,4.700
-0.190,0.917,-0.302,-0.183,7.141,4.822
-0.192,0.918,-0.297,0.366,6.653,4.028
-0.191,0.925,-0.291,1.892,6.348,3.235
-0.187,0.926,-0.283,4.028,6.409,2.930
-0.190,0.929,-0.273,5.432,6.348,3.235
-0.187,0.934,-0.266,5.920,5.859,3.174
-0.183,0.926,-0.263,6.042,4.272,2.930
-0.185,0.916,-0.265,5.371,2.014,2.502
-0.178,0.904,-0.269,3.784,-0.122,2.014
-0.182,0.897,-0.279,2.014,-1.892,1.709
-0.183,0.897,-0.287,0.366,-2.197,1.282
-0.186,0.895,-0.297,-0.854,-1.099,0.854
-0.192,0.903,-0.301,-2.258,0.488,0.671
-0.189,0.918,-0.302,-3.418,2.380,0.549
-0.185,0.931,-0.302,-3.784,3.723,0.366
-0.179,0.930,-0.303,-2.625,4.456,0.061
-0.174,0.926,-0.304,-0.977,5.432,0.549
-0.162,0.928,-0.289,0.244,6.104,2.136
-0.163,0.931,-0.281,1.770,5.676,3.967
-0.165,0.923,-0.273,4.211,4.700,5.310
-0.172,0.909,-0.268,6.348,4.089,5.554
-0.184,0.898,-0.261,7.263,3.845,4.395
-0.187,0.890,-0.255,8.118,3.845,3.174
-0.188,0.887,-0.245,9.583,4.700,2.014
-0.184,0.896,-0.239,10.437,5.310,1.831
-0.181,0.899,-0.233,9.766,5.615,2.075
-0.184,0.899,-0.223,8.057,5.371,1.587
-0.188,0.896,-0.216,5.676,5.371,0.732
-0.189,0.899,-0.210,3.052,5.554,0.305
-0.182,0.909,-0.209,1.404,4.883,0.244
-0.186,0.917,-0.214,1.709,3.601,0.427

2.964,0.695,0.543,-51.697,6.714,-206.177
3.528,1.519,0.581,33.020,0.916,-208.435
3.766,2.514,0.635,147.522,0.671,-232.788
3.500,3.549,0.747,268.311,4.761,-267.029
2.831,3.810,0.402,364.685,10.071,-300.049
2.252,3.170,-0.344,376.160,-22.217,-284.180
1.707,3.358,-1.134,305.908,-107.910,-201.111
0.747,2.965,-1.656,131.531,-136.902,-136.230
-0.045,2.103,-1.965,-67.749,-155.823,2.441
-0.362,2.651,-2.045,-300.110,-126.343,181.885
-0.554,2.503,-1.505,-457.703,-46.204,276.794
-0.283,1.813,-1.177,-483.032,48.828,273.315
-0.016,1.086,-0.785,-408.203,112.061,215.698
0.078,0.630,-0.466,-245.544,133.179,148.621
0.144,0.341,-0.296,-60.059,119.141,81.909
-0.049,0.303,0.005,101.501,85.632,23.071
0.016,0.184,0.152,212.402,61.157,-27.832
0.041,0.150,0.304,258.972,40.955,-69.824
0.027,0.167,0.438,264.221,27.344,-89.172
0.073,0.259,0.450,217.102,19.104,-90.332
0.101,0.513,0.312,125.732,4.639,-82.397
0.035,0.791,0.115,31.372,-13.184,-66.223
0.047,0.996,-0.069,-46.082,-27.710,-47.913
0.034,1.034,-0.235,-100.220,-38.330,-29.968
-0.046,1.049,-0.360,-127.808,-43.274,-8.118
-0.094,1.096,-0.444,-131.104,-39.063,12.695
-0.122,1.108,-0.481,-108.276,-29.602,25.024
-0.154,1.054,-0.468,-65.369,-19.348,27.527
-0.182,0.972,-0.413,-22.217,-6.531,20.203
-0.184,0.943,-0.346,13.794,6.470,9.827
-0.161,0.916,-0.266,40.405,17.334,-1.404
-0.127,0.894,-0.193,55.725,23.621,-10.437
-0.113,0.896,-0.131,62.012,24.170,-15.076
-0.107,0.893,-0.086,59.387,20.508,-14.587
-0.111,0.884,-0.052,47.485,15.015,-11.597
-0.106,0.901,-0.039,29.602,9.338,-7.812
-0.104,0.924,-0.050,9.644,3.113,-4.517
-0.107,0.943,-0.078,-8.057,-1.404,-1.587
-0.109,0.954,-0.114,-21.057,-4.944,1.587
-0.109,0.945,-0.156,-27.710,-8.240,4.028
-0.113,0.940,-0.198,-29.846,-10.864,5.859
-0.122,0.940,-0.236,-27.405,-12.573,6.348
-0.126,0.957,-0.269,-21.912,-11.963,4.700
-0.133,0.978,-0.299,-15.015,-9.460,1.526
-0.135,0.992,-0.325,-9.460,-5.493,-1.770
-0.114,0.979,-0.342,-5.554,-1.038,-3.784
-0.110,0.973,-0.348,-4.761,2.808,-4.211
-0.117,0.982,-0.343,-6.836,6.653,-3.113
-0.118,0.999,-0.336,-10.071,8.972,-0.732
-0.107,1.004,-0.331,-11.536,9.705,0.549
-0.103,0.993,-0.327,-11.230,8.911,0.793
-0.106,0.979,-0.318,-10.559,7.568,1.831
-0.105,0.974,-0.305,-10.559,5.798,3.662
-0.120,0.958,-0.296,-10.498,4.089,5.066
-0.134,0.955,-0.283,-9.583,2.686,5.981
-0.129,0.953,-0.271,-7.812,2.747,6.226
-0.132,0.932,-0.253,-4.272,2.930,6.409
-0.134,0.935,-0.235,-2.075,2.747,7.935
-0.128,0.945,-0.230,-2.869,2.136,9.644
-0.125,0.942,-0.229,-4.150,1.282,9.888
-0.140,0.928,-0.227,-4.639,-0.305,8.850
-0.150,0.924,-0.230,-4.333,-1.282,7.507
-0.143,0.906,-0.245,-2.991,-1.343,5.981
-0.143,0.927,-0.245,-2.075,-0.427,5.310
-0.134,0.956,-0.246,-4.395,1.221,5.798
-0.144,0.977,-0.252,-8.911,1.953,6.836
-0.157,1.006,-0.248,-11.719,2.319,7.202
-0.158,1.018,-0.251,-10.498,2.136,6.592
-0.149,1.008,-0.262,-5.981,1.221,5.249
-0.142,0.991,-0.274,-1.343,-0.427,3.235
-0.138,0.963,-0.285,1.282,-1.404,0.183
-0.147,0.953,-0.282,2.747,-0.427,-1.099
-0.147,0.948,-0.278,1.587,2.686,0.061
-0.160,0.935,-0.279,-2.319,5.676,2.808
-0.162,0.947,-0.273,-4.883,6.226,5.188
-0.146,0.954,-0.279,-2.441,4.883,4.944
-0.142,0.927,-0.293,4.028,2.502,2.197
-0.138,0.905,-0.297,8.850,-0.610,-1.343
-0.147,0.911,-0.287,11.169,-3.418,-3.174
-0.150,0.934,-0.293,12.085,-5.371,-3.540
-0.148,0.941,-0.315,13.428,-6.348,-3.784
-0.144,0.923,-0.341,15.076,-6.470,-3.967
-0.148,0.928,-0.358,12.329,-4.822,-3.357
-0.141,0.933,-0.365,4.272,-1.648,-1.404
-0.154,0.932,-0.368,-4.639,2.014,0.854
-0.176,0.935,-0.361,-11.719,5.432,2.991
-0.176,0.933,-0.348,-14.771,7.507,3.967
-0.166,0.934,-0.348,-13.123,8.057,3.174
-0.152,0.918,-0.358,-8.301,8.423,1.648
-0.149,0.913,-0.339,-3.296,7.568,0.610
-0.149,0.922,-0.325,0.061,7.202,0.977
-0.146,0.935,-0.320,2.625,7.385,2.075
-0.148,0.942,-0.315,6.226,7.690,3.052
-0.152,0.942,-0.315,10.193,7.812,2.808
-0.153,0.923,-0.319,14.893,7.690,2.197
-0.164,0.898,-0.320,18.250,7.751,1.282
-0.166,0.880,-0.312,18.127,8.240,0.427
-0.157,0.899,-0.297,14.465,9.277,0.122
-0.143,0.918,-0.289,9.644,9.888,0.061
-0.130,0.922,-0.284,6.531,10.193,0.305
-0.125,0.911,-0.286,4.395,10.437,1.038
-0.134,0.909,-0.283,2.686,10.010,2.502
-0.139,0.897,-0.274,1.831,9.155,3.784
-0.142,0.875,-0.271,0.793,8.179,4.395
-0.150,0.863,-0.263,-0.671,6.836,4.822
-0.159,0.879,-0.249,-1.709,6.104,4.517
-0.163,0.884,-0.243,-1.526,5.859,3.784
-0.158,0.888,-0.245,0.061,5.676,2.380
-0.154,0.888,-0.240,2.563,5.066,0.793
-0.151,0.886,-0.239,5.310,3.418,-0.671
-0.154,0.880,-0.237,6.958,1.587,-1.709
-0.148,0.886,-0.241,6.775,0.061,-1.770
-0.141,0.902,-0.248,4.578,-0.488,-1.404
-0.143,0.915,-0.261,1.038,-0.549,-1.099
-0.146,0.926,-0.269,-3.174,-0.244,-0.732
-0.141,0.937,-0.275,-7.080,0.305,-0.916
-0.136,0.948,-0.279,-9.705,0.610,-1.404
-0.136,0.958,-0.283,-10.193,0.671,-1.648
-0.140,0.965,-0.288,-8.850,0.427,-1.648

2.405,-0.059,0.746,-123.779,30.334,-143.860
3.228,0.422,0.812,-75.562,24.292,-143.921
3.852,1.139,0.854,12.451,13.550,-163.818
4.000,2.364,0.926,132.202,11.597,-211.121
3.974,3.414,0.797,287.842,8.545,-274.658
3.153,3.289,0.342,389.893,7.080,-347.107
2.920,2.699,-0.533,322.571,-43.091,-367.676
1.776,2.908,-1.084,236.267,-155.823,-229.614
0.368,1.991,-1.845,-2.380,-164.490,-117.310
-0.188,2.082,-2.376,-295.288,-145.569,81.238
-0.433,2.663,-2.041,-543.457,-85.266,262.390
-0.462,2.224,-1.633,-635.925,15.564,316.895
0.107,1.301,-1.174,-584.839,95.642,272.217
0.070,1.053,-0.576,-351.318,100.220,203.125
-0.079,0.237,-0.284,210.510,92.102,33.569
-0.181,-0.016,0.111,364.502,69.214,-68.542
-0.130,-0.002,0.392,317.566,70.435,-82.581
0.009,0.211,0.580,218.811,71.045,-81.970
0.089,0.533,0.559,96.619,57.251,-77.148
0.092,0.816,0.395,-0.671,29.419,-65.002
0.049,1.057,0.248,-59.021,-3.052,-47.546
0.009,1.169,0.054,-80.200,-32.776,-28.259
-0.048,1.181,-0.179,-83.374,-55.115,-9.399
-0.121,1.148,-0.409,-79.285,-64.941,6.470
-0.188,1.144,-0.551,-71.228,-61.646,18.433
-0.221,1.135,-0.606,-57.495,-47.546,24.353
-0.254,1.096,-0.604,-39.978,-26.489,21.362
-0.256,1.104,-0.521,-18.005,-3.174,14.465
-0.219,1.117,-0.413,8.728,17.761,7.141
-0.174,1.102,-0.288,36.865,32.410,0.244
-0.129,1.071,-0.181,59.082,40.405,-4.211
-0.096,1.021,-0.101,70.679,40.833,-5.249
-0.082,0.986,-0.046,70.740,34.607,-4.211
-0.097,0.956,-0.002,61.890,24.109,-1.221
-0.103,0.936,0.015,43.579,13.306,2.686
-0.109,0.928,0.000,18.555,4.272,5.798
-0.143,0.927,-0.034,-6.958,-2.136,8.545
-0.164,0.920,-0.064,-26.917,-5.554,11.230
-0.165,0.936,-0.113,-41.138,-7.446,13.123
-0.177,0.960,-0.166,-46.387,-9.949,13.062
-0.197,0.966,-0.226,-40.466,-12.817,10.986
-0.206,0.985,-0.270,-27.954,-13.367,7.385
-0.192,1.012,-0.304,-15.076,-11.719,3.723
-0.188,1.009,-0.329,-4.028,-8.118,0.122
-0.185,1.011,-0.343,2.625,-3.723,-1.831
-0.179,1.029,-0.343,4.944,0.000,-2.625
-0.177,1.010,-0.322,6.287,2.625,-2.441
-0.171,0.987,-0.299,7.385,4.517,0.061
-0.181,0.954,-0.272,7.324,6.165,4.333
-0.182,0.931,-0.245,3.967,7.996,8.179
-0.180,0.917,-0.227,-1.953,9.155,10.681
-0.184,0.906,-0.214,-7.446,8.423,10.498
-0.179,0.908,-0.210,-10.864,7.141,8.545
-0.174,0.907,-0.208,-9.949,5.310,6.287
-0.174,0.908,-0.201,-6.409,2.686,5.005
-0.173,0.897,-0.212,-3.113,1.709,5.066
-0.178,0.898,-0.218,-0.488,1.099,5.249
-0.183,0.910,-0.225,0.793,0.671,4.700
-0.167,0.918,-0.232,2.197,1.099,2.991
-0.169,0.917,-0.233,4.456,0.977,0.977
-0.167,0.921,-0.231,5.493,1.465,-0.549
-0.164,0.930,-0.218,4.822,2.625,-1.526
-0.156,0.929,-0.211,3.357,3.906,-2.563
-0.160,0.927,-0.206,2.441,5.493,-3.418
-0.166,0.935,-0.193,1.892,6.836,-2.808
-0.152,0.951,-0.189,2.380,7.812,-0.671
-0.146,0.948,-0.187,4.639,7.019,1.160
-0.155,0.931,-0.181,7.263,5.249,1.953
-0.171,0.925,-0.178,8.423,3.784,2.441
-0.178,0.935,-0.167,9.644,2.991,2.075
-0.180,0.938,-0.162,11.597,2.319,0.610
-0.185,0.937,-0.161,12.756,1.587,-0.854
-0.186,0.949,-0.163,12.817,0.732,-1.709
-0.176,0.944,-0.173,13.123,0.122,-2.014
-0.179,0.928,-0.177,13.123,-0.854,-1.343
-0.187,0.927,-0.189,9.705,-0.854,0.183
-0.191,0.931,-0.191,4.272,-0.305,1.770
-0.196,0.936,-0.189,-1.343,0.488,2.686
-0.192,0.924,-0.193,-5.554,0.854,3.174
-0.184,0.914,-0.200,-7.812,0.122,3.784
-0.191,0.908,-0.202,-7.996,-0.977,4.333
-0.196,0.906,-0.209,-6.409,-2.014,4.211
-0.195,0.909,-0.218,-2.563,-2.625,3.357
-0.200,0.906,-0.231,2.625,-3.052,2.258
-0.204,0.902,-0.252,7.507,-2.930,0.854
-0.210,0.888,-0.269,10.681,-2.686,-0.732
-0.210,0.894,-0.278,11.414,-1.892,-1.343
-0.211,0.919,-0.274,8.179,-0.305,-2.502
-0.204,0.939,-0.272,4.333,1.953,-3.845
-0.199,0.949,-0.269,1.099,3.723,-4.333
-0.189,0.952,-0.268,-0.732,4.333,-3.967
-0.197,0.955,-0.265,-0.977,3.235,-2.808
-0.206,0.959,-0.259,-2.075,2.136,-1.953
-0.203,0.961,-0.259,-0.977,0.977,-1.404
-0.198,0.960,-0.258,2.380,-0.610,-1.038
-0.197,0.951,-0.259,5.981,-1.099,-0.793
-0.198,0.948,-0.260,8.057,-0.793,0.244
-0.189,0.945,-0.269,8.606,0.183,1.282
-0.188,0.939,-0.284,8.362,1.282,1.282
-0.189,0.943,-0.300,7.019,2.258,1.221
-0.192,0.944,-0.305,5.310,4.150,1.099
-0.206,0.952,-0.303,4.028,6.409,0.854
-0.209,0.968,-0.297,2.625,9.277,0.916
-0.202,0.987,-0.286,2.380,11.658,0.122
-0.198,0.995,-0.269,3.967,13.000,-1.038
-0.192,0.993,-0.244,6.531,13.794,-1.587
-0.187,0.982,-0.227,8.850,13.855,-0.793
-0.182,0.970,-0.207,10.010,13.245,0.793
-0.176,0.954,-0.195,10.193,12.268,2.747
-0.175,0.938,-0.184,9.521,10.681,4.517
-0.176,0.929,-0.173,8.484,8.606,6.470
-0.181,0.919,-0.166,8.362,7.080,7.568
-0.189,0.896,-0.162,8.484,5.920,7.568
-0.198,0.882,-0.165,7.874,5.371,6.897
-0.202,0.880,-0.167,6.409,5.920,6.409
-0.204,0.889,-0.166,4.578,7.019,5.615
-0.207,0.899,-0.158,2.563,7.935,4.089
-0.198,0.904,-0.152,1.465,8.484,2.197
-0.189,0.911,-0.142,2.197,7.935,0.977

-1.817,-0.192,-0.491,-26.489,-19.409,-146.057
-1.766,-0.149,-0.476,-29.724,-2.869,-158.325
-1.682,-0.131,-0.434,-34.058,15.259,-164.673
-1.556,-0.150,-0.422,-40.344,33.997,-164.795
-1.380,-0.208,-0.421,-53.894,49.316,-159.363
-1.179,-0.236,-0.355,-78.552,58.777,-149.841
-0.956,-0.221,-0.312,-105.957,62.927,-141.235
-0.719,-0.272,-0.261,-120.667,61.279,-132.812
-0.432,-0.341,-0.254,-124.634,56.274,-121.826
-0.095,-0.395,-0.116,-127.747,46.570,-106.995
0.356,-0.478,0.024,-133.484,34.973,-91.064
0.851,-0.526,0.144,-136.169,23.621,-77.271
1.424,-0.468,0.349,-129.944,18.921,-72.693
2.204,-0.348,0.470,-113.831,30.457,-81.909
3.217,0.021,0.503,-90.698,52.063,-106.079
3.875,0.700,0.534,-58.289,67.627,-155.823
4.000,1.946,0.694,8.484,80.383,-232.422
4.000,3.658,1.003,134.094,78.857,-312.134
3.344,4.000,0.842,276.306,77.881,-386.841
2.654,4.000,0.002,300.842,50.537,-452.087
1.768,4.000,-1.102,289.978,-79.346,-353.821
0.775,2.797,-1.431,163.757,-175.110,-242.615
0.080,2.176,-1.795,-32.959,-227.417,-30.273
-0.354,2.656,-1.807,-231.750,-209.778,239.502
-0.962,2.446,-1.487,-411.804,-116.882,362.244
-0.447,1.573,-1.167,-505.615,5.371,319.336
-0.141,1.111,-0.743,-421.875,80.811,222.046
-0.034,0.659,-0.466,-198.730,112.976,122.253
-0.051,0.354,-0.284,18.494,105.957,36.987
-0.207,0.280,-0.115,181.396,89.294,-27.344
-0.240,0.125,0.108,281.128,76.721,-76.721
-0.173,0.006,0.431,322.754,71.960,-97.473
-0.145,0.065,0.646,290.894,75.256,-103.149
0.100,0.257,0.643,205.078,74.524,-106.567
0.081,0.481,0.520,113.342,48.096,-98.816
0.063,0.783,0.382,26.611,19.836,-92.590
0.063,1.049,0.206,-33.508,-4.883,-85.449
0.061,1.138,0.025,-65.186,-25.452,-71.106
0.019,1.187,-0.173,-80.017,-38.940,-46.814
-0.008,1.194,-0.330,-79.590,-43.030,-18.250
-0.013,1.184,-0.433,-66.650,-39.795,5.005
-0.058,1.158,-0.457,-44.739,-32.593,18.250
-0.104,1.145,-0.418,-16.907,-20.508,20.081
-0.142,1.085,-0.338,12.268,-4.211,15.381
-0.152,1.042,-0.218,38.452,12.451,10.437
-0.116,1.017,-0.089,58.838,26.367,6.409
-0.104,0.961,0.012,75.867,33.264,3.662
-0.086,0.875,0.087,85.938,32.349,2.747
-0.084,0.809,0.141,79.956,26.062,2.686
-0.090,0.789,0.167,57.617,16.785,2.136
-0.103,0.792,0.169,28.015,7.080,0.916
-0.118,0.849,0.156,-0.366,-1.770,-0.305
-0.114,0.911,0.115,-20.508,-8.179,-0.854
-0.113,0.962,0.051,-29.602,-14.038,-0.122
-0.126,0.992,-0.015,-30.273,-18.433,1.099
-0.131,1.030,-0.077,-25.940,-20.569,2.930
-0.144,1.050,-0.126,-18.005,-21.057,3.784
-0.151,1.061,-0.167,-9.216,-19.470,3.418
-0.159,1.052,-0.194,-1.038,-15.625,2.441
-0.169,1.035,-0.203,4.089,-9.827,1.709
-0.167,1.031,-0.190,5.920,-3.845,1.770
-0.155,1.035,-0.167,7.690,1.038,2.319
-0.153,1.013,-0.126,10.498,5.432,1.953
-0.135,0.982,-0.098,12.268,8.667,0.610
-0.126,0.940,-0.085,13.916,9.155,-0.671
-0.093,0.928,-0.054,16.418,6.165,1.160
-0.092,0.943,-0.045,12.756,-0.122,4.211
-0.105,0.941,-0.053,7.812,-5.554,6.470
-0.142,0.912,-0.068,2.686,-9.155,7.874
-0.159,0.897,-0.072,-1.770,-11.108,9.094
-0.153,0.902,-0.093,-2.686,-12.268,8.545
-0.140,0.888,-0.129,-0.732,-13.184,4.150
-0.150,0.875,-0.136,0.977,-12.878,-1.709
-0.121,0.908,-0.113,-1.221,-10.437,-4.578
-0.106,0.954,-0.110,-7.019,-8.606,-4.333
-0.087,0.980,-0.106,-10.681,-7.996,-2.869
-0.095,0.968,-0.118,-11.230,-8.057,-0.671
-0.148,0.956,-0.139,-11.292,-8.606,1.770
-0.173,0.979,-0.134,-9.766,-9.094,3.967
-0.171,0.972,-0.133,-3.784,-8.789,3.967
-0.171,0.957,-0.125,6.592,-5.493,2.930
-0.158,0.962,-0.100,14.771,-0.549,3.113
-0.137,0.975,-0.072,17.822,2.930,3.906
-0.134,0.995,-0.043,19.104,4.028,4.578
-0.143,0.997,-0.027,22.095,3.052,4.761
-0.144,0.956,-0.024,24.597,1.526,4.517
-0.143,0.912,-0.029,20.813,0.671,3.418
-0.141,0.905,-0.032,9.521,-0.183,1.831
-0.149,0.929,-0.032,-2.625,-0.488,0.061
-0.158,0.939,-0.035,-8.545,-0.244,-1.099
-0.150,0.954,-0.043,-10.437,-0.671,-0.305
-0.145,0.976,-0.059,-11.780,-1.892,2.014
-0.140,0.982,-0.071,-11.169,-4.089,3.723
-0.143,0.982,-0.085,-8.850,-5.310,3.784
-0.150,0.966,-0.096,-6.531,-5.676,2.808
-0.150,0.958,-0.099,-4.517,-5.798,2.075
-0.145,0.952,-0.105,-2.380,-5.615,1.709
-0.152,0.938,-0.113,0.549,-5.127,1.160
-0.152,0.934,-0.116,3.296,-4.089,0.183
-0.145,0.946,-0.117,4.822,-2.808,-1.038
-0.138,0.953,-0.125,5.432,-1.282,-2.869
-0.145,0.960,-0.131,4.944,0.000,-4.456
-0.141,0.977,-0.128,4.089,1.526,-5.554
-0.143,0.986,-0.124,3.601,2.930,-6.104
-0.145,0.997,-0.126,4.028,4.517,-5.676
-0.143,1.000,-0.122,5.371,5.005,-4.700
-0.133,1.001,-0.114,6.775,5.005,-4.028
-0.130,1.000,-0.113,7.324,4.822,-3.723
-0.127,0.990,-0.108,7.446,4.517,-3.479
-0.127,0.975,-0.102,7.019,4.150,-3.235
-0.128,0.973,-0.100,5.432,3.784,-2.502
-0.133,0.966,-0.095,4.639,3.479,-1.282
-0.142,0.959,-0.098,4.883,2.991,-0.244
-0.142,0.954,-0.100,5.737,2.869,0.427
-0.150,0.951,-0.100,6.470,3.052,0.488
-0.153,0.949,-0.100,6.348,3.479,-0.122
-0.154,0.958,-0.091,6.165,4.333,-0.793
-0.147,0.954,-0.086,5.920,5.493,-1.404
-0.146,0.945,-0.084,5.249,6.531,-1.953

2.577,0.529,0.390,-123.047,-24.902,-105.347
3.249,1.062,0.296,-78.552,-35.828,-122.253
3.642,1.873,0.122,0.427,-61.279,-154.907
3.582,2.776,0.022,117.554,-98.328,-205.383
2.812,3.436,-0.198,242.126,-119.202,-269.043
2.212,3.464,-0.454,354.858,-159.363,-278.503
1.795,3.245,-1.407,366.394,-215.698,-258.545
0.918,3.179,-2.035,286.011,-247.314,-207.092
-0.307,1.607,-2.224,153.198,-253.845,-71.167
-0.419,2.031,-2.401,-145.996,-208.923,123.352
-0.697,2.321,-1.855,-407.349,-107.117,267.700
-0.630,1.776,-1.416,-523.499,23.071,281.555
0.012,1.076,-1.124,-519.043,124.146,205.078
0.134,0.757,-0.557,-367.859,155.701,120.483
0.023,0.627,-0.390,-135.498,148.193,45.166
0.102,0.539,-0.157,46.997,139.526,-26.001
-0.011,0.534,0.012,187.500,103.699,-73.547
0.001,0.549,0.189,280.884,64.209,-89.478
-0.047,0.477,0.353,314.636,37.048,-89.722
0.008,0.367,0.415,289.124,23.376,-81.787
