aX,aY,aZ,gX,gY,gZ
0.198,0.944,-0.212,5.005,16.296,-14.832
0.214,0.951,-0.202,3.967,14.709,-12.024
0.219,0.955,-0.198,3.113,11.353,-7.996
0.218,0.959,-0.195,2.258,6.714,-3.967
0.205,0.952,-0.200,2.136,2.319,-0.366

1.750,0.320,-0.720,-55.908,-329.895,109.802
1.655,0.417,-0.892,-51.941,-325.806,91.370
1.546,0.400,-1.357,-45.410,-319.702,65.369
1.627,0.261,-1.977,-45.959,-320.557,36.194
1.532,0.516,-2.181,-48.584,-329.590,3.235
0.534,0.694,-2.138,-61.584,-294.434,-41.626
-0.104,1.083,-1.813,-91.431,-185.242,-75.745
-0.045,1.246,-1.442,-150.757,-34.485,-96.741
0.037,1.231,-1.158,-175.293,88.684,-103.821
0.065,1.373,-0.964,-155.457,175.171,-93.506
0.318,1.210,-0.682,-79.102,217.285,-65.186
0.610,1.013,-0.819,35.461,214.478,-8.057
0.865,0.876,-0.871,115.601,165.649,47.180
0.906,0.781,-0.904,152.710,92.590,74.219
0.743,0.576,-0.834,169.678,0.427,78.674
0.485,0.446,-0.623,167.542,-86.121,77.576
0.208,0.453,-0.286,153.687,-127.686,79.224
0.003,0.458,-0.113,152.405,-108.337,73.242
0.035,0.413,-0.367,148.010,-53.040,59.021
0.095,0.410,-0.348,93.018,-17.578,42.236
0.148,0.499,-0.393,35.522,12.451,19.836
0.200,0.624,-0.434,-8.728,37.781,-6.104
0.225,0.725,-0.434,-40.588,51.331,-28.442
0.264,0.853,-0.432,-56.641,52.307,-40.161
0.290,0.943,-0.404,-59.509,45.349,-41.809
0.287,1.022,-0.367,-47.363,32.288,-37.842
0.301,1.062,-0.358,-25.757,18.799,-30.579
0.317,1.029,-0.378,-1.343,5.554,-21.729
0.307,0.984,-0.406,16.785,-5.554,-12.390
0.293,0.952,-0.415,26.001,-12.878,-4.700
0.266,0.920,-0.387,27.039,-15.137,0.732
0.244,0.891,-0.371,23.987,-10.132,5.066
0.228,0.894,-0.362,18.433,-0.366,8.789
0.225,0.917,-0.349,11.414,10.010,11.414
0.210,0.937,-0.326,5.432,18.677,12.268
0.200,0.944,-0.277,0.427,24.841,11.902
0.216,0.922,-0.287,-1.038,29.480,11.536
0.244,0.919,-0.301,-1.160,28.992,11.536
0.245,0.924,-0.281,-2.747,21.240,11.536
0.223,0.941,-0.260,-1.770,11.597,10.559
0.209,0.962,-0.241,2.869,3.601,7.690
0.194,0.949,-0.249,9.277,-0.610,3.967
0.172,0.927,-0.241,11.841,-0.793,0.732
0.179,0.923,-0.248,10.071,3.235,-1.282
0.221,0.898,-0.267,7.385,8.301,-1.404
0.240,0.901,-0.265,2.502,8.118,0.854
0.233,0.904,-0.256,-2.502,5.249,3.845
0.219,0.910,-0.264,-5.859,3.296,5.676
0.209,0.912,-0.283,-7.507,2.563,5.981
0.205,0.908,-0.307,-8.484,2.197,4.211
0.200,0.914,-0.323,-8.972,2.075,0.427
0.196,0.923,-0.329,-8.301,2.808,-3.845
0.197,0.928,-0.336,-7.446,4.089,-8.667
0.208,0.931,-0.333,-8.240,5.859,-14.282
0.214,0.900,-0.338,-9.644,7.324,-19.470
0.219,0.899,-0.325,-9.827,8.362,-21.851
0.229,0.902,-0.298,-10.498,9.460,-21.118
0.247,0.895,-0.288,-11.353,11.658,-19.348
0.260,0.885,-0.291,-10.925,11.597,-15.320
0.258,0.880,-0.301,-9.949,9.277,-9.583
0.251,0.892,-0.305,-9.277,5.859,-5.005
0.236,0.907,-0.311,-7.629,3.784,-3.479
0.227,0.905,-0.311,-7.141,3.723,-4.333
0.220,0.912,-0.321,-7.690,5.798,-6.836
0.228,0.905,-0.333,-8.850,8.789,-10.132
0.228,0.909,-0.332,-12.024,11.047,-13.367
0.229,0.904,-0.339,-12.573,12.573,-14.771
0.232,0.899,-0.326,-11.719,12.512,-14.648
0.239,0.883,-0.344,-8.789,11.902,-13.123
0.243,0.880,-0.352,-5.493,10.742,-9.766
0.245,0.882,-0.355,-1.953,9.949,-6.470
0.259,0.877,-0.369,0.183,9.766,-4.883
0.263,0.888,-0.370,1.892,9.460,-4.272
0.267,0.907,-0.379,4.822,9.338,-3.967
0.265,0.897,-0.380,7.935,9.155,-3.784
0.256,0.892,-0.374,10.498,9.033,-3.174
0.249,0.890,-0.366,11.841,9.827,-1.831
0.243,0.879,-0.361,11.658,11.230,0.000
0.242,0.881,-0.355,10.132,12.451,2.319
0.242,0.877,-0.345,8.667,12.512,4.089
0.239,0.872,-0.341,7.935,11.353,5.676
0.236,0.865,-0.339,8.972,9.399,6.775
0.226,0.857,-0.341,10.193,7.446,7.324
0.218,0.855,-0.344,10.498,6.531,6.653
0.221,0.849,-0.349,9.277,6.653,4.395
0.223,0.858,-0.346,8.179,6.775,1.648
0.221,0.878,-0.341,8.179,6.653,-1.099
0.224,0.888,-0.341,9.155,6.531,-3.662
0.234,0.889,-0.337,10.742,6.470,-5.310
0.236,0.873,-0.336,11.841,5.432,-6.348
0.232,0.853,-0.341,12.695,4.333,-6.226
0.232,0.867,-0.340,12.024,4.089,-4.944
0.237,0.875,-0.341,10.193,4.395,-4.089
0.240,0.878,-0.344,8.484,4.883,-3.662
0.232,0.892,-0.342,8.118,5.005,-3.296
0.236,0.877,-0.343,9.399,5.310,-3.967
0.236,0.870,-0.339,11.658,5.432,-4.028
0.238,0.855,-0.337,14.038,5.188,-3.906
0.241,0.841,-0.350,16.907,4.578,-2.563
0.234,0.847,-0.355,18.616,1.953,0.000
0.223,0.866,-0.333,18.066,-1.282,3.113
0.214,0.882,-0.328,19.287,-2.197,5.310
0.214,0.889,-0.327,20.508,-1.160,6.104
0.213,0.880,-0.322,19.836,0.732,5.554
0.219,0.874,-0.330,17.822,3.174,4.150
0.217,0.885,-0.318,15.259,5.188,2.319
0.231,0.902,-0.315,13.245,7.385,0.244
0.258,0.895,-0.342,12.207,9.521,-1.892
0.282,0.900,-0.353,10.864,8.240,-2.563
0.280,0.919,-0.347,9.521,4.333,-2.197
0.268,0.925,-0.345,9.644,1.587,-1.892
0.254,0.931,-0.343,10.010,1.770,-1.953
0.249,0.918,-0.347,9.888,4.272,-1.526
0.242,0.912,-0.349,9.949,7.507,-0.183
0.245,0.921,-0.338,10.376,10.986,1.953
0.259,0.920,-0.349,11.475,14.221,3.784
0.282,0.919,-0.365,13.062,16.357,5.066
0.295,0.911,-0.388,14.771,16.296,5.188
0.297,0.897,-0.396,16.235,16.296,4.333

1.953,0.304,-0.465,-120.483,-416.931,159.851
1.877,0.397,-0.530,-90.698,-419.739,156.860
1.708,0.409,-0.696,-62.683,-409.119,145.508
1.520,0.445,-0.897,-44.128,-383.057,129.395
1.472,0.543,-1.188,-35.461,-360.046,111.816
1.458,0.414,-1.746,-41.016,-339.233,91.003
1.615,0.218,-2.380,-57.129,-332.458,71.655
1.033,0.550,-2.416,-76.660,-327.576,52.429
0.010,1.121,-2.152,-105.408,-261.841,28.320
-0.289,1.438,-1.758,-158.325,-125.732,-3.540
-0.079,1.444,-1.360,-204.712,5.737,-46.265
0.113,1.626,-1.179,-172.119,97.473,-73.242
0.253,1.606,-0.925,-102.112,149.841,-96.863
0.485,1.214,-0.905,-9.888,166.992,-105.103
0.704,1.018,-0.945,80.261,147.949,-64.270
0.827,1.108,-0.921,149.292,90.881,4.272
0.744,0.890,-0.780,196.838,10.803,68.787
0.492,0.640,-0.605,220.398,-53.406,108.582
0.212,0.551,-0.416,215.820,-84.961,132.019
-0.003,0.533,-0.192,197.205,-76.416,135.315
-0.040,0.476,-0.309,187.744,-38.452,118.896
0.000,0.450,-0.337,152.405,-8.972,90.210
0.015,0.526,-0.318,97.290,7.446,55.237
0.034,0.653,-0.333,47.424,22.705,17.212
0.051,0.715,-0.279,1.770,33.325,-21.667
0.099,0.812,-0.259,-24.414,40.466,-49.744
0.155,0.897,-0.282,-34.546,41.931,-61.462
0.200,0.997,-0.281,-36.804,36.072,-59.631
0.222,1.043,-0.281,-30.273,28.198,-49.927
0.228,1.070,-0.293,-17.334,20.020,-37.537
0.218,1.082,-0.296,-3.784,12.207,-25.574
0.201,1.048,-0.304,6.714,7.202,-15.137
0.167,1.003,-0.306,13.855,5.249,-5.493
0.133,0.978,-0.303,19.653,4.822,2.991
0.119,0.960,-0.295,24.231,5.249,9.766
0.120,0.943,-0.290,25.818,6.531,13.611
0.119,0.938,-0.285,23.437,9.949,14.465
0.123,0.947,-0.258,17.151,13.062,12.939
0.112,0.964,-0.236,11.658,16.602,9.460
0.101,0.967,-0.205,5.127,19.958,4.395
0.105,0.937,-0.194,-1.465,23.926,-0.732
0.116,0.929,-0.192,-8.118,27.466,-3.113
0.125,0.945,-0.189,-14.709,28.198,-3.113
0.135,0.970,-0.180,-18.372,25.635,-2.380
0.138,0.977,-0.183,-17.700,21.057,-1.953
0.146,0.953,-0.219,-12.329,15.442,-1.770
0.138,0.965,-0.228,-7.507,8.301,-1.343
0.130,0.989,-0.220,-2.930,1.770,-1.038
0.138,0.988,-0.244,4.150,-2.380,-2.991
0.126,0.979,-0.251,8.484,-5.066,-5.005
0.125,0.956,-0.252,8.911,-5.432,-6.714
0.127,0.950,-0.262,7.324,-2.808,-7.080
0.146,0.942,-0.263,4.822,0.671,-5.676
0.156,0.934,-0.263,1.831,3.601,-3.723
0.162,0.942,-0.269,-1.709,6.470,-1.465
0.158,0.938,-0.272,-5.615,8.972,-0.244
0.155,0.937,-0.273,-8.057,11.230,-0.183
0.150,0.931,-0.274,-9.155,13.062,-0.854
0.141,0.946,-0.280,-9.521,14.221,-1.526
0.150,0.959,-0.290,-11.108,14.954,-2.991
0.140,0.946,-0.246,-18.494,13.611,-6.104
0.121,0.924,-0.213,-20.508,11.353,-8.362
0.129,0.912,-0.232,-12.451,9.644,-8.301
0.140,0.898,-0.237,-7.202,9.155,-7.935
0.146,0.894,-0.232,-5.981,8.301,-7.996
0.151,0.906,-0.249,-5.066,9.460,-8.789
0.151,0.922,-0.238,-8.911,11.353,-10.681
0.156,0.919,-0.243,-12.146,14.038,-12.939
0.152,0.924,-0.234,-14.771,17.151,-14.465
0.140,0.914,-0.228,-16.296,20.691,-13.977
0.150,0.887,-0.279,-19.287,23.254,-12.878
0.159,0.872,-0.241,-23.437,23.560,-10.254
0.154,0.878,-0.270,-19.592,22.461,-5.798
0.153,0.874,-0.269,-18.250,18.982,-2.808
0.155,0.882,-0.285,-12.390,15.076,-0.793
0.150,0.900,-0.282,-9.277,11.780,-0.366
0.138,0.919,-0.278,-5.859,9.399,-0.427
0.140,0.925,-0.280,-1.953,8.362,-1.099
0.144,0.917,-0.281,1.892,8.301,-1.770
0.137,0.906,-0.283,4.028,8.667,-2.808
0.135,0.891,-0.288,4.700,8.972,-3.662
0.142,0.895,-0.290,3.235,9.766,-3.784
0.141,0.921,-0.280,0.977,11.108,-2.930
0.148,0.928,-0.282,-0.671,12.512,-2.136
0.156,0.927,-0.288,-1.465,13.184,-1.282
0.155,0.932,-0.285,-1.160,12.634,0.061
0.146,0.920,-0.287,0.183,10.437,1.343
0.145,0.908,-0.291,1.892,7.751,2.075
0.126,0.896,-0.290,2.747,5.371,2.258
0.111,0.889,-0.293,2.930,3.723,1.465
0.119,0.877,-0.300,3.296,3.113,-0.244
0.120,0.877,-0.301,4.028,2.441,-2.502
0.126,0.887,-0.301,6.531,1.465,-4.395
0.138,0.892,-0.293,10.376,0.488,-6.653
0.137,0.898,-0.284,14.648,-0.549,-8.911
0.139,0.898,-0.281,18.860,-1.404,-10.498
0.141,0.890,-0.279,21.118,-1.221,-11.719
0.142,0.888,-0.275,20.691,-0.732,-11.780
0.161,0.899,-0.269,18.921,-0.183,-11.597
0.170,0.904,-0.270,16.846,0.427,-11.108
0.185,0.914,-0.277,15.442,0.061,-10.925
0.183,0.935,-0.280,15.259,-0.427,-10.071
0.181,0.945,-0.280,15.564,-1.160,-9.399
0.175,0.943,-0.286,17.151,-1.770,-8.667
0.170,0.928,-0.295,18.311,-2.319,-7.507
0.167,0.928,-0.296,17.883,-2.502,-5.615
0.163,0.938,-0.284,15.991,-2.197,-3.967
0.160,0.945,-0.280,15.625,-1.160,-2.808
0.165,0.946,-0.275,15.747,-0.427,-1.465
0.170,0.950,-0.282,17.273,-0.610,-0.427
0.159,0.951,-0.276,17.944,-1.648,0.366
0.151,0.968,-0.256,17.151,-2.502,0.977
0.160,0.969,-0.257,17.700,-0.977,0.671
0.173,0.965,-0.255,17.334,0.793,0.549
0.175,0.975,-0.256,15.564,1.953,0.549
0.174,0.971,-0.248,12.939,2.380,0.366
0.175,0.963,-0.251,10.742,3.052,0.183
0.178,0.957,-0.255,7.996,3.662,0.488
0.174,0.958,-0.254,5.127,3.845,1.343

1.467,0.379,-0.933,34.363,-333.801,29.358
1.473,0.231,-1.418,28.809,-328.186,12.512
1.664,0.215,-2.037,18.921,-334.106,-0.916
1.319,0.674,-1.996,6.958,-345.398,-24.048
0.190,1.023,-1.819,-15.259,-295.532,-65.491
-0.331,1.440,-1.284,-66.956,-162.964,-95.642
-0.211,1.584,-0.954,-131.531,-4.578,-110.107
-0.066,1.888,-0.746,-147.095,111.694,-110.352
0.213,1.570,-0.490,-114.014,187.500,-117.188
0.624,1.215,-0.856,2.014,214.478,-82.520
0.972,1.229,-1.137,100.647,164.124,-14.587
1.004,1.084,-0.989,132.751,55.969,32.471
0.767,0.869,-0.823,140.747,-38.452,50.781
0.453,0.676,-0.560,141.235,-104.736,55.054
0.221,0.543,-0.205,135.315,-126.770,58.105
0.069,0.603,-0.138,138.733,-95.581,60.974
0.099,0.676,-0.278,126.221,-43.030,55.603
0.127,0.689,-0.243,77.698,-10.742,41.809
0.180,0.692,-0.262,33.203,13.123,21.240
0.224,0.732,-0.258,-4.150,28.931,-0.977
0.245,0.807,-0.254,-31.677,36.072,-18.372
0.278,0.895,-0.239,-45.837,34.790,-28.015
0.310,0.982,-0.249,-45.776,27.283,-30.457
0.322,1.028,-0.259,-34.668,13.794,-28.381
0.323,1.021,-0.274,-17.090,-2.563,-22.949
0.292,0.974,-0.291,-0.366,-15.869,-16.296
0.249,0.942,-0.303,10.803,-22.400,-9.338
0.235,0.923,-0.294,16.663,-21.545,-2.991
0.226,0.923,-0.287,18.677,-14.954,2.258
0.249,0.917,-0.303,19.043,-6.958,5.920
0.255,0.918,-0.301,16.296,-1.465,7.385
0.227,0.925,-0.275,10.498,3.052,6.958
0.207,0.933,-0.249,6.287,9.216,5.066
0.213,0.932,-0.241,3.479,15.320,3.174
0.213,0.931,-0.226,2.625,18.860,2.014
0.216,0.956,-0.208,3.174,19.287,1.892
0.241,0.958,-0.207,6.409,18.066,1.404
0.243,0.934,-0.194,8.728,15.320,1.099
0.253,0.921,-0.194,9.338,12.756,2.136
0.256,0.899,-0.188,7.812,10.254,3.540
0.248,0.896,-0.194,4.028,9.094,3.967
0.237,0.899,-0.195,-0.671,8.240,3.113
0.229,0.900,-0.206,-3.357,6.592,1.038
0.225,0.906,-0.219,-3.113,3.540,-1.221
0.202,0.897,-0.218,-2.136,0.732,-3.052
0.211,0.904,-0.230,-0.977,1.282,-4.272
0.235,0.899,-0.238,-0.183,3.662,-5.432
0.247,0.909,-0.239,-0.671,5.737,-6.592
0.244,0.917,-0.232,-1.709,7.935,-7.996
0.227,0.922,-0.230,-1.892,9.644,-9.521
0.230,0.922,-0.229,-0.732,10.681,-10.620
0.241,0.915,-0.238,0.549,11.780,-11.169
0.248,0.913,-0.240,1.343,11.780,-11.719
0.247,0.919,-0.234,2.380,10.681,-11.780
0.241,0.918,-0.220,3.662,10.437,-11.902
0.234,0.899,-0.223,6.592,11.292,-12.451
0.221,0.888,-0.240,7.507,14.832,-13.245
0.238,0.889,-0.248,4.944,19.958,-15.198
0.261,0.896,-0.247,1.160,25.024,-18.311
0.274,0.908,-0.231,-2.075,27.893,-22.034
0.286,0.924,-0.221,-2.502,27.710,-25.085
0.293,0.925,-0.198,-4.883,26.611,-26.855
0.299,0.911,-0.190,-5.981,23.682,-26.367
0.303,0.897,-0.198,-5.920,19.653,-23.193
0.301,0.904,-0.199,-4.761,16.235,-16.907
0.300,0.911,-0.208,-5.127,15.198,-10.254
0.314,0.906,-0.223,-7.385,14.832,-5.127
0.308,0.907,-0.227,-9.094,12.878,-0.671
0.295,0.917,-0.237,-8.728,10.254,3.235
0.282,0.918,-0.246,-6.958,8.789,5.066
0.264,0.909,-0.253,-5.188,8.606,5.920
0.251,0.919,-0.248,-2.258,10.010,6.592
0.250,0.916,-0.242,0.610,12.207,6.836
0.256,0.915,-0.242,3.296,13.855,6.836
0.266,0.908,-0.240,5.798,13.367,6.714
0.273,0.898,-0.240,7.751,10.681,6.042
0.278,0.891,-0.239,9.521,6.409,4.944
0.268,0.890,-0.233,10.071,2.747,3.357
0.251,0.910,-0.226,9.460,1.282,1.282
0.252,0.923,-0.228,8.240,2.625,-1.526
0.256,0.915,-0.225,5.981,4.639,-4.089
0.231,0.917,-0.209,3.967,6.104,-5.005
0.241,0.912,-0.218,3.052,7.812,-4.700
0.265,0.913,-0.224,2.380,8.057,-4.150
0.274,0.921,-0.227,3.296,5.737,-3.906
0.273,0.926,-0.231,5.615,2.991,-4.089
0.266,0.925,-0.227,8.911,0.977,-4.700
0.263,0.921,-0.234,12.146,0.732,-5.371
0.264,0.917,-0.231,13.855,1.709,-6.042
0.273,0.904,-0.233,13.550,2.869,-6.653
0.280,0.905,-0.228,12.329,3.113,-6.714
0.274,0.915,-0.221,11.230,1.892,-6.653
0.276,0.891,-0.229,10.803,0.977,-7.263
0.281,0.898,-0.225,10.986,0.061,-6.897
0.289,0.899,-0.221,10.925,0.061,-6.836
0.293,0.899,-0.233,11.047,0.244,-6.714
0.288,0.899,-0.237,11.536,-0.427,-5.615
0.284,0.909,-0.236,12.817,-1.465,-3.906
0.282,0.922,-0.235,14.587,-1.831,-1.587
0.276,0.936,-0.227,16.357,-1.160,1.160
0.282,0.932,-0.220,17.517,0.244,2.686
0.285,0.912,-0.227,16.968,2.625,3.235
0.301,0.902,-0.224,15.259,4.150,3.845
0.284,0.925,-0.202,12.268,4.211,4.944
0.274,0.942,-0.194,10.193,4.639,5.920
0.275,0.936,-0.202,9.338,5.310,6.042
0.270,0.926,-0.206,8.850,5.371,6.226
0.274,0.923,-0.208,7.751,5.554,6.226
0.281,0.928,-0.215,6.470,5.981,5.615
0.279,0.935,-0.214,5.127,5.798,4.639
0.273,0.930,-0.212,5.005,5.615,3.784
0.269,0.927,-0.207,5.493,5.920,3.540
0.264,0.919,-0.209,5.798,7.141,3.540
0.257,0.913,-0.213,4.822,9.094,3.113
0.269,0.910,-0.204,3.479,11.597,2.441
0.281,0.918,-0.210,1.465,13.916,1.709
0.287,0.932,-0.199,-0.671,13.855,1.709
0.281,0.937,-0.193,-0.427,11.658,2.258
0.271,0.924,-0.195,0.793,9.094,3.296

2.052,0.190,-0.302,-94.849,-387.695,183.289
2.047,0.159,-0.391,-45.593,-405.823,179.810
2.027,0.164,-0.500,-5.310,-414.429,169.128
1.941,0.155,-0.727,26.001,-410.950,149.048
1.795,0.173,-0.985,41.565,-400.146,122.681
1.690,0.067,-1.484,38.086,-383.911,92.346
1.860,-0.168,-2.252,17.822,-379.578,65.491
1.761,0.096,-2.470,3.113,-394.287,35.400
0.406,0.678,-2.375,-6.287,-351.135,-11.169
-0.375,1.357,-1.909,-40.222,-205.933,-41.809
-0.176,1.595,-1.344,-130.432,-20.447,-67.688
-0.064,1.484,-1.106,-185.242,129.150,-86.121
0.052,1.788,-0.954,-173.035,234.009,-90.698
0.427,1.462,-0.584,-106.812,288.025,-107.422
0.856,1.039,-0.745,10.803,298.340,-99.792
1.101,0.916,-1.016,125.061,228.882,-39.124
1.226,0.781,-0.939,183.655,90.210,30.518
0.907,0.552,-0.807,191.284,-47.546,78.552
0.474,0.506,-0.410,165.100,-148.315,107.178
0.028,0.534,0.229,173.157,-172.546,119.019
-0.057,0.493,-0.232,231.445,-111.511,112.671
-0.032,0.395,-0.174,185.669,-76.538,102.661
0.021,0.380,-0.251,120.178,-37.842,84.534
0.090,0.459,-0.328,45.105,-3.845,59.692
0.171,0.592,-0.355,-18.738,21.729,28.931
0.206,0.744,-0.388,-55.359,39.001,-6.348
0.248,0.841,-0.403,-70.129,42.847,-37.659
0.267,0.955,-0.378,-71.777,34.668,-52.795
0.273,1.044,-0.339,-63.049,24.963,-53.955
0.289,1.098,-0.333,-44.434,18.311,-46.997
0.287,1.101,-0.326,-22.522,12.573,-35.583
0.283,1.044,-0.295,-2.808,6.287,-21.301
0.277,0.988,-0.313,13.428,4.578,-4.639
0.271,0.964,-0.319,23.987,2.686,10.925
0.258,0.938,-0.292,29.297,-0.061,22.400
0.235,0.894,-0.277,30.640,-1.221,28.442
0.221,0.880,-0.276,28.809,0.305,30.273
0.189,0.892,-0.229,22.644,2.136,29.236
0.165,0.893,-0.204,18.982,4.639,25.452
0.153,0.871,-0.191,18.005,7.324,19.714
0.145,0.863,-0.176,13.550,10.498,12.878
0.133,0.876,-0.153,5.798,15.259,5.493
0.139,0.897,-0.157,-1.770,21.362,-1.404
0.181,0.923,-0.155,-6.104,23.987,-5.371
0.212,0.931,-0.148,-7.996,21.606,-6.897
0.215,0.949,-0.144,-8.301,15.686,-6.165
0.228,0.959,-0.161,-6.836,9.583,-4.761
0.244,0.948,-0.186,-3.662,4.150,-4.089
0.233,0.926,-0.209,-0.549,-0.854,-3.601
0.210,0.913,-0.219,2.136,-4.211,-3.540
0.177,0.894,-0.232,4.089,-4.272,-3.357
0.185,0.876,-0.240,5.859,-2.197,-2.075
0.189,0.888,-0.242,5.554,0.061,-0.549
0.194,0.917,-0.247,4.578,1.953,-0.488
0.200,0.914,-0.241,4.761,3.296,-2.136
0.209,0.908,-0.246,5.188,4.944,-4.211
0.226,0.894,-0.245,4.700,6.775,-5.493
0.229,0.897,-0.245,2.930,8.057,-5.798
0.235,0.915,-0.241,1.038,9.277,-5.676
0.234,0.925,-0.239,0.244,9.827,-5.737
0.222,0.935,-0.227,-0.305,9.460,-6.348
0.212,0.924,-0.223,-0.854,9.338,-7.080
0.200,0.902,-0.214,-2.930,9.521,-7.996
0.195,0.891,-0.208,-4.639,9.766,-8.423
0.194,0.902,-0.202,-4.517,10.071,-7.935
0.199,0.900,-0.216,-2.747,10.620,-7.629
0.213,0.897,-0.205,-5.066,12.390,-9.644
0.230,0.902,-0.225,-5.432,13.916,-11.536
0.248,0.914,-0.219,-6.653,14.343,-13.916
0.244,0.922,-0.230,-6.226,13.794,-16.296
0.246,0.933,-0.242,-6.348,13.733,-17.822
0.244,0.916,-0.222,-10.254,15.503,-18.860
0.231,0.936,-0.212,-8.972,16.846,-14.771
0.233,0.928,-0.219,-7.996,16.846,-8.911
0.238,0.927,-0.220,-6.165,15.747,-2.808
0.233,0.931,-0.219,-3.967,13.916,2.380
0.234,0.921,-0.228,-2.930,12.268,4.761
0.236,0.913,-0.236,-2.441,9.766,5.066
0.224,0.911,-0.238,-1.648,6.836,4.395
0.218,0.911,-0.248,-0.427,5.066,2.747
0.221,0.919,-0.247,0.916,4.211,1.038
0.218,0.933,-0.247,2.197,4.517,0.000
0.227,0.938,-0.252,3.601,5.432,-0.671
0.235,0.936,-0.255,4.578,6.348,-0.977
0.237,0.926,-0.259,5.676,6.470,-0.854
0.236,0.922,-0.260,6.409,6.409,-0.732
0.235,0.919,-0.259,6.958,7.141,-0.793
0.228,0.918,-0.251,6.348,8.972,-1.038
0.225,0.921,-0.247,5.005,10.986,-1.099
0.225,0.913,-0.245,3.479,12.878,-0.610
0.224,0.908,-0.249,2.258,13.489,0.305
0.220,0.909,-0.253,2.319,12.695,1.160
0.209,0.915,-0.252,4.211,10.315,1.282
0.206,0.901,-0.252,7.690,7.385,0.732
0.208,0.879,-0.256,11.719,4.639,-0.366
0.203,0.871,-0.246,15.076,2.319,-1.526
0.209,0.870,-0.240,18.494,1.221,-2.930
0.209,0.872,-0.230,21.301,1.160,-4.272
0.208,0.882,-0.219,23.132,1.892,-6.348
0.227,0.875,-0.214,22.949,3.479,-9.094
0.235,0.882,-0.206,21.179,4.089,-11.536
0.251,0.865,-0.211,18.555,3.235,-12.939
0.264,0.884,-0.203,15.808,1.587,-11.719
0.271,0.911,-0.203,13.672,-0.793,-9.277
0.272,0.943,-0.207,12.817,-3.357,-6.348
0.263,0.964,-0.218,13.367,-5.798,-3.845
0.256,0.961,-0.223,13.367,-7.996,-2.197
0.244,0.954,-0.236,12.146,-8.728,-0.671
0.226,0.956,-0.240,10.132,-8.667,0.549
0.221,0.944,-0.239,8.057,-7.874,0.793
0.216,0.948,-0.246,5.981,-5.920,0.610
0.210,0.963,-0.239,4.333,-3.906,0.366
0.215,0.965,-0.246,3.723,-1.465,-0.732
0.225,0.966,-0.243,4.639,0.366,-0.977
0.231,0.960,-0.230,5.371,1.282,-0.488
0.238,0.950,-0.231,5.737,2.319,0.488
0.235,0.943,-0.226,4.639,2.991,1.770
0.231,0.945,-0.219,2.930,3.235,2.930
0.234,0.956,-0.203,1.587,3.479,4.089

2.313,0.138,-0.310,-139.526,-405.029,117.310
2.441,0.166,-0.461,-80.811,-410.278,107.727
2.559,0.187,-0.635,-20.874,-411.011,93.811
2.504,0.141,-0.920,24.231,-411.804,72.693
2.211,0.088,-1.290,54.382,-412.842,48.157
1.900,-0.023,-1.999,63.293,-411.438,27.283
2.002,0.211,-2.752,45.532,-413.269,9.644
1.173,0.402,-2.894,26.123,-388.000,-17.944
-0.299,0.976,-2.598,-7.141,-271.240,-31.006
-0.369,1.716,-1.957,-60.120,-82.092,-6.714
-0.059,1.761,-1.519,-173.035,96.802,0.000
0.074,1.445,-1.221,-230.469,212.280,4.883
0.397,1.348,-1.001,-182.129,255.554,24.414
0.704,1.277,-0.888,-78.064,228.333,29.358
0.946,1.081,-0.763,18.677,152.100,25.146
0.816,0.831,-0.692,95.764,61.035,18.372
0.503,0.585,-0.383,148.560,-24.658,20.081
0.262,0.613,-0.188,216.919,-75.623,30.457
0.078,0.656,-0.119,246.826,-81.726,39.490
-0.009,0.535,-0.129,231.018,-60.181,47.302
0.014,0.410,-0.129,197.266,-38.696,51.086
0.094,0.451,-0.133,153.870,-26.001,44.312
0.110,0.593,-0.144,96.436,-16.357,24.780
0.135,0.681,-0.143,31.982,-5.005,-1.831
0.177,0.774,-0.123,-24.231,6.775,-24.109
0.215,0.902,-0.110,-61.218,13.916,-34.851
0.237,1.013,-0.104,-75.562,12.695,-33.875
0.232,1.106,-0.114,-71.533,5.554,-26.489
0.222,1.118,-0.137,-56.885,-3.235,-18.799
0.206,1.081,-0.172,-39.917,-11.719,-11.169
0.212,1.061,-0.198,-23.926,-18.799,-4.700
0.185,1.056,-0.211,-10.864,-21.606,-1.526
0.166,1.012,-0.207,-1.343,-20.264,-1.099
0.161,0.965,-0.197,4.700,-15.503,-1.404
0.168,0.954,-0.185,5.310,-8.911,-1.648
0.178,0.966,-0.184,1.465,-2.014,-2.380
0.191,0.997,-0.178,-2.625,3.357,-3.845
0.209,0.998,-0.194,-5.981,7.080,-6.042
0.208,0.981,-0.193,-8.057,8.057,-7.996
0.182,0.982,-0.183,-9.094,8.362,-7.385
0.167,0.984,-0.190,-8.728,9.644,-3.906
0.177,0.993,-0.190,-7.507,9.949,0.427
0.176,1.026,-0.176,-7.935,8.301,3.723
0.183,1.046,-0.167,-8.301,6.775,5.310
0.195,1.035,-0.166,-8.545,5.310,5.249
0.202,1.005,-0.176,-9.460,4.211,3.845
0.213,0.975,-0.188,-11.658,3.723,1.892
0.228,0.958,-0.209,-14.160,3.296,0.366
0.228,0.939,-0.221,-16.357,2.319,0.305
0.224,0.918,-0.238,-15.930,0.916,1.160
